user id,Week number,Post_fat_pct,Post_muscle_kg,Post_weight_kg,daily_avg_kcal,sleep_avg_hours,free_text_feedback,notes
P18,Week_2026_34,25.99,22.39,60.47,1835.8,9.12,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw strong changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1720 kcal/day, track water more tightly, and aim for consistent 9.0 h sleep."
P18,Week_2026_35,25.98,22.44,60.46,1888,8.97,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw noticeable changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1691 kcal/day, add 10–15 min mobility, and aim for consistent 9.1 h sleep."
P18,Week_2026_36,25.92,22.47,60.39,1955.9,9.01,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw noticeable changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1788 kcal/day, add 10–15 min mobility, and aim for consistent 9.0 h sleep."
P18,Week_2026_37,25.86,22.56,60.31,1760,9.27,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw gradual changes in recovery. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1623 kcal/day, swap one rice meal for jareesh mid-week, and aim for consistent 9.0 h sleep."
P18,Week_2026_38,25.86,22.61,60.31,1904.8,9.48,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw strong changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1762 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 9.3 h sleep."
P18,Week_2026_39,25.86,22.68,60.33,1917.2,9.59,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw gradual changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1751 kcal/day, track water more tightly, and aim for consistent 9.5 h sleep."
P18,Week_2026_40,25.81,22.71,60.26,1826.4,9.76,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw clear changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1709 kcal/day, track water more tightly, and aim for consistent 9.6 h sleep."
P18,Week_2026_41,25.76,22.76,60.2,1887.8,9.76,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw promising changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1784 kcal/day, lighten late snacks, and aim for consistent 9.8 h sleep."
P18,Week_2026_42,25.76,22.81,60.21,1796.4,9.64,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw strong changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1607 kcal/day, 5-min post-meal walks, and aim for consistent 9.8 h sleep."
P18,Week_2026_43,25.69,22.89,60.12,1776.9,9.49,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw gradual changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1591 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 9.6 h sleep."
P18,Week_2026_44,25.68,22.95,60.11,1718.2,9.6,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw mixed changes in joint comfort. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1628 kcal/day, lighten late snacks, and aim for consistent 9.5 h sleep."
P18,Week_2026_45,25.63,23.02,60.05,1862.3,9.73,"Felt optimistic this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw strong changes in recovery. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1668 kcal/day, add 10–15 min mobility, and aim for consistent 9.6 h sleep."
P18,Week_2026_46,25.63,23.06,60.05,1871.5,9.54,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw noticeable changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1753 kcal/day, track water more tightly, and aim for consistent 9.7 h sleep."
P18,Week_2026_47,25.6,23.11,60.02,1728.6,9.38,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw strong changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1611 kcal/day, prep breakfast the night before, and aim for consistent 9.5 h sleep."
P18,Week_2026_48,25.53,23.16,59.93,1794.7,9.41,"Felt steady this week. With mostly consistent adherence, I completed sessions incl. W25. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw gradual changes in motivation. For my goal, I balanced volume and daily activity. Budget=medium, cooking=beginner.","Next week: keep ~1643 kcal/day, lighten late snacks, and aim for consistent 9.4 h sleep."
P19,Week_2025_46,16.58,30.24,77.67,3066.7,7.55,"This week felt disciplined. With mostly consistent adherence (~3067 kcal/day), I completed 5 sessions (e.g., W03, W07, W11). Short sessions and supersets helped the schedule. I noticed promising changes in recovery. Given my goal, I tried to balance protein and volume while keeping steps high. Average sleep was ~7.5 h; training quality tracked well with meal timing and hydration.",Hold calories steady and emphasize high-quality reps on compounds. Insert a 10–15 min mobility block on rest days to keep joints happy. Maintain a consistent sleep window to preserve 7–8 h nights. Keep meals simple; adjust seasoning and veggies for variety. Experiment with one new high-protein Saudi dish mid-week for variety. Warm up shoulders and hips before heavy sets.
P19,Week_2025_47,16.55,30.28,77.63,2388,7.6,"Felt focused this week. With mostly consistent adherence, I completed sessions incl. W15. Meals like 'Masoub (banana+dates+milk)' and 'Chicken Kabsa (lean rice)' sat well; Removing frictions improved follow-through. I saw mixed changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2128 kcal/day, warm shoulders/hips before heavy sets, and aim for consistent 7.5 h sleep."
P19,Week_2025_48,16.52,30.32,77.59,2300.2,7.62,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W03. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw promising changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2132 kcal/day, front-load protein earlier, and aim for consistent 7.6 h sleep."
P19,Week_2025_49,16.52,30.35,77.6,2529.4,7.91,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw gradual changes in joint comfort. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2303 kcal/day, prep breakfast the night before, and aim for consistent 7.6 h sleep."
P19,Week_2025_50,16.49,30.43,77.56,2414.6,7.86,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Ful medames + tamees' and 'Balila cup (chickpeas)' sat well; Removing frictions improved follow-through. I saw strong changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2136 kcal/day, prep breakfast the night before, and aim for consistent 7.9 h sleep."
P19,Week_2025_51,16.44,30.47,77.49,2564.2,7.82,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W03. Meals like 'Labneh + cucumbers + olives + bread' and 'Tuna salad + lemon + olive oil' sat well; Removing frictions improved follow-through. I saw clear changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2300 kcal/day, lighten late snacks, and aim for consistent 7.9 h sleep."
P19,Week_2025_52,16.44,30.55,77.51,2286,7.81,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W03. Meals like 'Balila cup (chickpeas)' and 'Grilled Hammour + rice + salad' sat well; Removing frictions improved follow-through. I saw strong changes in sleep. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2120 kcal/day, front-load protein earlier, and aim for consistent 7.8 h sleep."
P19,Week_2026_01,16.39,30.57,77.44,2458.4,7.8,"Felt up-and-down this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Margoog (light) + salad' and 'Thareed (lean beef + veg)' sat well; Removing frictions improved follow-through. I saw clear changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2222 kcal/day, season with za’atar to vary flavor, and aim for consistent 7.8 h sleep."
P19,Week_2026_02,16.36,30.66,77.4,2379.6,7.82,"Felt energized this week. With mostly consistent adherence, I completed sessions incl. W11. Meals like 'Grilled Hammour + rice + salad' and 'Labneh + cucumbers + olives + bread' sat well; Removing frictions improved follow-through. I saw promising changes in digestion. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2117 kcal/day, prep breakfast the night before, and aim for consistent 7.8 h sleep."
P19,Week_2026_03,16.3,30.7,77.32,2390.3,7.94,"Felt resilient this week. With mostly consistent adherence, I completed sessions incl. W21. Meals like 'Tuna salad + lemon + olive oil' and 'Margoog (light) + salad' sat well; Removing frictions improved follow-through. I saw strong changes in energy. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2160 kcal/day, season with za’atar to vary flavor, and aim for consistent 7.8 h sleep."
P19,Week_2026_04,16.25,30.76,77.25,2452.1,7.85,"Felt disciplined this week. With mostly consistent adherence, I completed sessions incl. W07. Meals like 'Chicken Kabsa (lean rice)' and 'Jareesh with laban' sat well; Removing frictions improved follow-through. I saw strong changes in appetite. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2182 kcal/day, add 10–15 min mobility, and aim for consistent 7.9 h sleep."
P19,Week_2026_05,16.23,30.84,77.22,2549,7.89,"Felt measured this week. With mostly consistent adherence, I completed sessions incl. W03. Meals like 'Jareesh with laban' and 'Ful medames + tamees' sat well; Removing frictions improved follow-through. I saw promising changes in pump. For my goal, I balanced volume and daily activity. Budget=medium, cooking=intermediate.","Next week: keep ~2283 kcal/day, front-load protein earlier, and aim for consistent 7.8 h sleep."
