user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_fiber_g,1st_meal_sodium_mg,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_fiber_g,2nd_meal_sodium_mg,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_fiber_g,3rd_meal_sodium_mg,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_fiber_g,4th_meal_sodium_mg,4th_meal_kcal_target_kcal,Total_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_fiber_g,Total_sodium_mg,Note
P22,2026-W18,"Labneh (200g) with 2 tablespoons of olive oil and 100g of assorted vegetables (cucumber, radish, and bell peppers) served with 1 whole wheat pita (60g)",60,35,20,8,400,550,A handful of mixed nuts (30g) including almonds and walnuts,7,16,6,4,1,180,"Chicken Kabsa (150g grilled chicken with 150g basmati rice, spices, and a side of 100g mixed salad with lemon dressing)",100,15,55,6,500,800,"Mujadara (150g lentils, 100g rice, and 50g caramelized onions) served with 100g cucumber salad",68,5,36,6,300,560,2094,235,61,132,24,800,Breakfast
P22,2026-W19,"Shakshuka (2 eggs, 150g tomatoes, 50g bell peppers, 10g olive oil) served with 1 whole wheat pita (60g)",52,22,18,8,400,450,"Date and almond smoothie (4 dates, 30g almonds, 200ml milk)",53,18,10,6,50,400,Grilled Lamb Kebab (150g) with 100g tabbouleh salad and 100g roasted sweet potato,65,35,40,10,800,700,"Fattoush salad (100g mixed greens, 50g tomatoes, 30g radish, 30g cucumber, 10g pomegranate seeds, 10g olive oil, 1 lemon juice)",30,20,5,5,200,300,2115,248,64,132,25,1200,Breakfast
P22,2026-W20,Ful Medames (150g cooked fava beans with 20g tahini and 10g olive oil) served with 1 whole wheat pita (60g) and 50g cucumber salad,60,20,15,10,300,500,Hummus (100g) with 30g whole wheat pita and 50g carrot sticks,36,15,10,8,200,300,"Grilled Chicken Thigh (150g) with 150g of Farro and 100g of mixed vegetables (broccoli, carrots, bell peppers)",90,30,50,7,400,800,Baklava (50g) with 1 cup of mint tea,40,20,5,0,0,300,2115,238,67,132,25,800,Breakfast
P22,2026-W21,"Mutter Paneer (200g peas, 100g paneer, 10g ghee) served with 1 medium whole wheat chapati (60g)",72,24,20,12,300,550,"Mixed Nuts (30g almonds, 20g walnuts, 10g pistachios)",12,22,8,4,2,250,Grilled Fish (150g salmon) with 150g of couscous and 100g grilled zucchini,80,25,45,8,600,700,"Date stuffed with walnuts (2 dates, 15g walnuts) and 1 cup of unsweetened yogurt",45,9,55,2,0,550,2052,231,68,128,22,800,Balanced breakfast to start the day.
P22,2026-W22,"Shakshuka (2 eggs, 200g tomatoes, 50g bell peppers) with 1 whole wheat pita (60g)",50,20,20,10,600,450,"Date and almond smoothie (3 dates, 15g almonds, 200ml almond milk)",60,10,5,5,100,300,"Chicken Kabsa (150g chicken, 200g basmati rice, 100g mixed vegetables)",90,25,50,7,700,800,"Fattoush salad (150g mixed greens, 50g tomatoes, 30g cucumber, 20g olive oil, 30g pita)",32,14,5,8,100,523,2073,232,69,130,30,1500,Balanced Saudi meal plan for recomp
P22,2026-W23,"Ful Medames (200g fava beans) with 1 tbsp olive oil, 2 whole wheat pita (120g), and 100g diced tomatoes",90,16,22,20,300,540,Hummus (100g) with 50g carrot sticks,28,8,6,5,200,200,"Mandi (150g chicken, 200g basmati rice, 100g mixed vegetables)",90,20,40,5,700,750,Baklava (50g) with 1 cup of unsweetened yogurt (200g),37,28,18,2,300,688,2178,245,72,136,22,500,Breakfast
P22,2026-W24,Menemen (scrambled eggs with tomatoes and peppers) served with 1 whole wheat pita (60g),45,20,25,5,300,450,Roasted nuts (30g mixed nuts) and 1 medium apple (150g),40,15,5,6,2,300,Grilled fish (150g) with 100g quinoa and 100g steamed broccoli,60,15,50,10,300,600,"Stuffed bell peppers (2 medium peppers filled with 100g ground beef, 50g rice, and spices)",30,15,35,5,200,450,2157,241,72,135,30,800,Breakfast
P22,2026-W25,Shakshuka with whole wheat pita,55,20,22,8,600,523,Date and yogurt smoothie,40,2,4,3,50,200,Chicken Kabsa with salad,90,25,35,7,800,800,Roasted vegetable platter with tahini,48,30,15,10,400,571,523,55,20,22,8,600,Breakfast
P22,2026-W26,"Foul Medames with whole wheat pita (200g Foul, 60g pita)",90,15,20,15,800,600,Cucumber and tomato salad with lemon and olive oil (200g total),15,10,3,5,50,150,"Grilled Chicken Thighs with Spiced Rice (150g chicken, 100g rice)",90,20,45,2,600,700,Baked Samboosa with Spinach and Feta (3 pieces),25,15,15,8,550,300,2073,232,64,129,30,2000,Breakfast with traditional flavors
P22,2026-W27,Egg and Tomato Omelette with Whole Wheat Bread,40,25,30,5,500,500,Hummus with Carrot and Celery Sticks,30,8,6,7,200,200,Grilled Shrimp with Quinoa and Spinach Salad,60,25,45,8,300,700,Mandi Chicken with Brown Rice and Mixed Vegetables,106,12,51,3,900,694,2094,236,70,132,23,900,Breakfast to start the day
P22,2026-W28,"Shakshuka with whole wheat bread (2 eggs, 100g tomatoes, 50g onion, 20g olive oil, 50g whole wheat bread)",40,30,20,5,500,500,"Date and Almond Snack (100g dates, 30g almonds)",75,15,6,10,5,350,"Grilled Lamb Kabsa (150g lamb, 100g basmati rice, 100g mixed vegetables)",100,30,50,5,800,800,"Fattoush Salad with Grilled Chicken (100g grilled chicken, 150g mixed salad, 20g olive oil)",20,15,55,5,200,444,2094,235,70,131,20,1500,Breakfast
P22,2026-W29,"Ful Medames with Whole Wheat Pita (150g fava beans, 30g olive oil, 100g whole wheat pita, 50g tomatoes, 30g onions)",60,20,16,15,500,500,"Hummus with Vegetable Sticks (100g hummus, 150g mixed vegetable sticks - carrot, cucumber, bell pepper)",40,15,8,10,600,300,"Grilled Chicken Shawarma Wrap (150g grilled chicken, 100g whole wheat wrap, 50g lettuce, 30g garlic sauce)",50,25,40,5,800,600,"Lentil Soup with Brown Rice (200g lentil soup, 100g cooked brown rice, 10g olive oil)",96,7,34,5,300,694,2094,246,67,98,25,2200,One-day Saudi-style meal plan for body recomposition.
P22,2026-W30,"Shakshuka (2 eggs, 100g tomatoes, 50g bell pepper, 20g onion, 10g olive oil) with 50g whole wheat pita",40,25,18,6,600,400,"Fattoush Salad (100g mixed greens, 50g tomatoes, 50g cucumber, 30g radish, 10g olive oil, 20g sumac)",20,15,5,7,300,250,"Grilled Lamb Kebabs (150g lamb, 100g grilled vegetables) with 100g brown rice",80,35,50,5,800,750,"Date and almond smoothie (150g dates, 30g almonds, 200ml low-fat milk) with 20g honey",75,15,32,17,800,675,2075,215,70,105,35,2500,One-day Saudi-style meal plan for body recomposition.
P22,2026-W31,"Mujaddara (200g lentils, 100g rice, 50g onions, 10g olive oil) with 50g cucumber salad",90,10,25,15,300,550,"Tabbouleh (100g parsley, 50g tomatoes, 30g bulgur, 10g olive oil, lemon juice) with 100g grilled chicken",30,20,40,10,400,450,"Chicken Kabsa (150g chicken, 100g basmati rice, 50g vegetables, 15g ghee)",80,25,40,5,600,600,"Date and yogurt bowl (150g low-fat yogurt, 50g dates, 20g walnuts)",60,20,15,5,200,475,2075,220,85,112,30,1500,One-day meal plan with Saudi foods focusing on recomposition.
P22,2026-W32,"Foul Medames (200g fava beans, 30g tahini, 10g olive oil, 50g tomato salad)",60,20,20,15,800,450,"Shawarma wrap (100g chicken, 1 whole wheat pita, 30g garlic sauce, 50g lettuce, 30g tomato)",50,25,40,5,900,550,"Grilled Fish (150g grilled fish, 100g quinoa, 100g mixed vegetables, 15g olive oil)",70,25,40,10,400,600,"Mahalabia (100g milk, 20g sugar, 10g cornstarch, topped with 20g pistachio)",60,10,15,5,100,475,2075,250,70,90,35,2000,One-day Saudi-style meal plan for recomposition.
P22,2026-W33,"Shakshuka (2 eggs, 100g tomato, 30g bell pepper, spices) with 1 whole wheat pita",45,15,20,8,400,400,"Chicken Kabsa (100g chicken, 150g cooked basmati rice, spices, 50g mixed vegetables)",85,15,40,5,800,600,"Grilled Lamb Kebab (150g lamb, 100g tabbouleh, 10g tahini)",40,40,50,10,600,700,"Dates and Arabic coffee (5 dates, 150ml coffee)",90,0,1,7,200,375,2075,220,70,120,30,2000,One-day meal plan for Saudi-style diet focusing on recomposition.
P22,2026-W34,"Foul Medames (200g cooked fava beans, 20g olive oil, lemon juice, spices) with 1 whole wheat pita",60,20,20,15,500,450,"Grilled Chicken Thighs (150g) with Quinoa Salad (100g cooked quinoa, 50g cucumber, 30g parsley, 10g olive oil, lemon juice)",45,30,50,8,600,650,"Stuffed Bell Peppers (2 bell peppers, 100g ground beef, 100g rice, spices) with a side of Yogurt (100g)",70,25,40,5,400,600,Hibiscus Tea (250ml) and 3 pieces of Ma'amoul (almond filling),60,5,10,2,0,375,2075,260,60,90,30,1500,Saudi-style meal plan for recomposition goal
P22,2026-W35,"Shakshuka (2 eggs, 200g tomatoes, 50g bell peppers, 20g olive oil) with 1 whole wheat pita",40,30,20,7,500,450,"Grilled Lamb Chops (150g) with Couscous (100g cooked) and 100g mixed vegetables (zucchini, carrots)",60,30,40,8,600,600,"Chicken Kabsa (150g chicken, 100g basmati rice, spices) with a side of 100g cucumber salad",75,20,45,5,700,650,"Date Smoothie (100g dates, 200ml almond milk, 20g oats) with 10g nuts",45,10,5,10,200,375,2075,224,73,134,30,2000,One-day Saudi-style diet for body recomposition.
P22,2026-W36,"Ful Medames (200g fava beans, 20g olive oil, lemon juice, cumin) with 1 whole wheat pita",50,15,15,15,300,350,"Grilled Chicken Skewers (150g chicken, 10g spices) with 150g tabbouleh salad",40,10,60,8,500,450,"Shrimp Kabsa (150g shrimp, 100g basmati rice, spices) with a side of 100g mixed vegetable salad",80,10,45,5,600,600,Labneh (100g) with 50g walnuts and 2 medium-sized dates,30,20,10,2,200,300,2075,238,66,105,30,2000,One-day Saudi-style diet for recomposition
P22,2026-W37,Hummus (150g) with 1 whole wheat pita and cucumber sticks (100g),50,15,12,10,400,400,Grilled Lamb Chops (150g) with 100g brown rice and grilled vegetables (150g),70,30,50,8,600,650,Chicken Shawarma (150g) in whole wheat wrap with garlic sauce (20g) and salad (100g),60,25,40,5,800,600,"Dates (3 medium, 60g) with 100g Greek yogurt and a sprinkle of cinnamon",65,5,18,7,100,425,2075,245,75,120,30,1500,One-day Saudi-style meal plan focused on recompensation.
P22,2026-W38,"Ful Medames (200g) with 1 whole wheat pita, topped with olive oil (10g) and served with sliced tomatoes (100g).",60,15,20,15,800,450,Grilled Chicken Kebabs (150g) with 150g of tabbouleh and 50g of hummus.,50,20,45,10,900,600,Mujadara (150g) with sautéed onions and a side of cucumber and tomato salad (100g).,80,10,15,12,600,500,Labneh (100g) with 30g of mixed nuts and 2 medium dates (40g).,30,15,20,3,200,525,2075,220,60,120,30,2500,One-day Saudi-style meal plan for recomposition.
P22,2026-W39,Shakshuka (2 eggs) with bell peppers and a whole wheat pita (50g).,40,14,14,8,550,330,Grilled Lamb Chops (150g) with a side of roasted vegetables (200g) and a small serving of rice (100g).,60,30,40,10,800,600,Fattoush salad (200g) with grilled chicken (100g) and tahini dressing (15g).,35,25,28,6,600,450,"Date and walnut smoothie (2 dates, 30g walnuts, 250ml almond milk) and a small piece of dark chocolate (20g).",34,24,6,14,250,670,2050,229,73,112,38,2200,One-day Saudi-style meal plan for body recomposition.
P22,2026-W40,Ful medames (200g) with olive oil (10g) and a side of whole wheat pita (50g).,60,15,20,15,900,410,Grilled chicken kebabs (150g) served with tabbouleh (150g) and a small serving of brown rice (100g).,70,20,40,10,800,560,"Stuffed bell peppers (200g) with minced beef (100g) and spices, served with a side salad.",40,25,30,8,600,490,Dessert of laban (200ml) with honey (10g) and a handful of mixed nuts (30g).,40,15,10,5,200,590,2050,240,70,90,30,2500,One-day meal plan using Saudi foods.
P22,2026-W41,"Shakshuka (2 eggs) with tomatoes and spices, served with whole wheat khubz (100g).",50,20,20,6,600,400,"Chicken Mandi (150g chicken, 100g rice) with a side of mixed vegetable salad (150g).",70,25,40,8,800,600,Lentil soup (250ml) served with a side of Arabic salad (100g) and a small whole wheat pita (50g).,60,10,20,12,600,450,Dessert of date stuffed with walnuts (5 dates) and a glass of laban (200ml).,60,15,10,9,500,600,2050,240,60,130,35,2500,One-day Saudi-style meal plan aimed at body recomposition.
P22,2026-W42,"Foul Medames (250g) with a drizzle of olive oil, served with whole wheat khubz (100g).",60,20,20,15,800,500,Grilled Salmon (150g) with a side of Quinoa (100g) and steamed broccoli (150g).,45,30,50,10,300,600,"Chicken Shawarma (100g) in whole wheat wrap with lettuce, tomatoes, and tahini sauce.",45,25,35,5,600,550,Greek yogurt (200g) with a handful of mixed nuts (30g) and honey (10g).,30,15,25,0,100,400,2050,230,60,100,30,2000,One-day meal plan with Saudi foods for body recomposition.
P22,2026-W43,"Shakshuka (2 eggs, 150g tomatoes, 50g bell pepper) with whole wheat khubz (100g).",45,20,20,8,800,400,"Grilled Chicken Thigh (150g) with Mujadara (Lentils and Rice, 150g) and a side of cucumber salad (100g).",75,20,40,10,600,600,Falafel wrap (100g falafel in a whole wheat wrap) with tahini sauce and mixed salad (100g).,60,20,15,12,700,500,"Date and nut energy balls (3 balls, 45g) with Arabic coffee (1 cup, 200ml).",40,10,10,5,300,550,2050,220,70,130,30,3000,One-day meal plan using mostly Saudi foods for recomposition goal.
P22,2026-W44,"Foul Medames (200g fava beans) with olive oil (10g), lemon juice, and whole wheat khubz (100g).",65,15,20,15,800,450,Grilled Lamb Chops (150g) with Saffron Rice (150g) and a side of grilled vegetables (100g).,70,30,40,7,900,600,Chicken Shawarma (150g) in whole wheat wrap with garlic sauce and tabbouleh (100g).,60,20,35,8,700,550,"Arabic Sweet (Baklava, 50g) with a cup of mint tea (200ml).",40,15,5,5,100,300,2050,220,70,130,35,2500,One-day Saudi-style meal plan for recomposition goal.
P22,2026-W45,Shakshuka (2 eggs) with diced tomatoes and bell peppers (200g) served with whole wheat khubz (100g).,50,20,20,10,600,400,Grilled Chicken Kebabs (150g) with a side of couscous (100g) and mixed salad (100g).,60,15,40,8,500,500,Mandi Rice (150g) with pieces of Chicken (150g) and a side of yogurt (100g).,70,20,50,6,700,600,Fruit Salad (200g) with a drizzle of honey (10g) and a handful of nuts (30g).,55,15,10,6,0,550,2050,235,70,100,30,1800,One-day meal plan for body recomposition using Saudi foods.
P22,2026-W46,Ful Medames (200g) topped with olive oil (10g) and served with whole wheat khubz (100g).,60,20,15,15,800,450,"Chicken Shawarma Wrap (150g chicken) with garlic sauce, lettuce, and tomato in whole wheat wrap (100g).",50,25,35,5,900,600,Grilled Fish (150g) with Spiced Quinoa (100g) and a side of steamed vegetables (100g).,70,15,40,10,700,550,"Date Smoothie (3 dates, 200ml low-fat milk) with a sprinkle of cinnamon and a handful of almonds (30g).",50,10,15,5,100,450,2050,230,65,130,30,2500,One-day Saudi-style meal plan for recomposition goal.
P22,2026-W47,"Shakshuka (2 eggs) cooked with tomatoes, bell peppers, and spices, served with whole wheat khubz (100g).",40,20,15,7,500,350,Lentil Soup (250g) with a side of brown rice (100g) and a small green salad.,75,10,20,15,400,450,Grilled Chicken Kabsa (150g chicken) with basmati rice (150g) and mixed vegetables (100g).,90,25,50,8,800,700,Greek Yogurt (200g) topped with honey (10g) and a handful of walnuts (30g).,35,15,25,5,300,550,2050,245,70,100,35,2000,One-day Saudi-style meal plan for recomposition goal.
P22,2026-W48,Foul Medames (200g) with olive oil (10g) and whole wheat khubz (100g).,55,15,20,12,800,450,"Tabbouleh Salad (200g) with bulgur, parsley, tomatoes, and lemon dressing.",40,10,8,8,300,300,Grilled Fish (150g) with a side of Quinoa (100g) and sautéed vegetables (100g).,60,20,45,8,600,600,Labneh (200g) with za'atar and a serving of mixed nuts (30g).,25,25,42,2,300,700,2050,230,70,115,30,2000,One-day Saudi-style meal plan for recomposition.
P23,2025-W46,"Ful medames (100g cooked fava beans) with 1 boiled egg, 1 small whole wheat khubz (~50g), and 1 cup laban (250ml); seasoned with olive oil (1 tsp) and lemon juice",55,13,26,12,480,480,"Labneh (100g) with 4 dates, and 10 raw almonds; served with water or unsweetened tea",40,8,12,5,280,300,"Chicken kabsa with brown rice (120g cooked rice, 100g grilled chicken breast), tomato and cucumber salad (100g total) dressed with 1 tsp olive oil and lemon",70,18,45,6,900,620,"Grilled fish (90g), 1 small roasted sweet potato (120g), steamed green beans (80g) with 1 tsp olive oil",15,11,27,5,540,400,1800,180,50,110,28,2200,"Balanced fat loss plan with Saudi dishes suited for a beginner, moderate budget, and 3 training days/week."
P23,2025-W47,"Shakshuka (2 eggs with tomato sauce, bell peppers, and spices) served with 1 small whole wheat khubz (50g)",50,30,20,6,800,500,Roasted chickpeas (100g) seasoned with spices,30,5,10,10,50,200,"Mandi (100g chicken, 100g basmati rice) with tomato and cucumber salad (100g) dressed with 1 tsp olive oil",100,15,55,5,600,850,Knafeh (100g) for dessert,40,15,5,2,150,300,3267,327,109,245,28,1800,One-day meal plan focusing on Saudi cuisine while respecting budget and macro targets.
P23,2025-W48,"Fattoush Salad (100g mixed greens, 50g tomatoes, 50g cucumbers, 30g radishes, 10g parsley, 10g mint, 1 tsp olive oil, 1 tsp lemon juice) with 2 boiled eggs (140g)",20,35,38,8,300,550,Hummus (100g) with 50g whole wheat khubz (1 small piece),45,15,12,9,500,380,"Grilled Chicken Shawarma (150g chicken breast, 10g garlic sauce) with 100g brown rice and 100g mixed vegetable salad (cabbage, carrots, bell peppers) with 1 tsp olive oil",70,20,68,10,800,820,"Dates (5 pieces, 100g) with 1 cup laban (250ml)",125,4,12,3,400,480,3175,318,106,238,30,2000,A simplified Saudi cuisine plan for fat loss while respecting budget and macros.
P23,2025-W49,Ful Medames (200g) served with 50g whole wheat khubz and 1 boiled egg (70g),90,20,25,15,600,650,Mujaddara (150g lentils with 100g brown rice) topped with 50g caramelized onions,110,10,30,20,300,700,Grilled Lamb Kebabs (150g) served with 100g tabbouleh salad and 1 small whole wheat khubz (50g),60,40,50,5,700,800,Date Smoothie (100g dates blended with 250ml laban and 30g almonds),58,36,34,5,200,1041,3191,318,106,239,32,1800,Balanced Saudi cuisine meal plan focusing on fat loss and budget constraints.
P23,2025-W50,"Shakshuka (2 eggs, 100g tomatoes, 30g bell peppers, spices) with 50g whole wheat khubz",60,30,24,8,800,600,Grilled Chicken Thigh (150g) with 100g roasted sweet potatoes and 50g sautéed spinach,70,35,50,10,500,800,"Cabbage Salad (100g cabbage, 50g carrots, 30g parsley, 1 tsp olive oil) with 100g grilled shrimp",30,20,40,5,300,500,"Mujadara-inspired Lentil Soup (200g lentils, 50g onions, spices) with 50g whole wheat khubz",144,16,60,7,400,1139,3039,304,101,227,30,2000,One-day meal plan focused on Saudi cuisine within budget.
P23,2025-W51,Foul Medames (200g) with 50g whole wheat khubz and 30g tahini sauce,70,20,25,15,600,600,"Hummus (100g) with 50g whole wheat khubz and 100g mixed vegetable sticks (carrot, cucumber)",50,15,15,10,500,450,"Grilled Chicken Kabsa (150g chicken, 100g basmati rice, spices) with 100g salad (cucumber, tomato, lettuce)",90,25,55,5,800,800,"Date and Almond Smoothie (100g dates, 30g almonds blended with 250ml laban)",80,20,10,5,200,400,3060,306,102,229,30,2500,One-day meal plan focusing on Saudi cuisine.
